model,pid,recommendation,variable,value
mixtral-8x7b-32768,216471,Sicko Mode - by Travis Scott,playlist_name,0.23333333333333334
mixtral-8x7b-32768,229291,"Gang Up - by Young Thug, ASAP Ferg, Meek Mill, 21 Savage",playlist_name,0.16666666666666666
mixtral-8x7b-32768,229291,"Look Alive - by BlocBoy JB, Drake",playlist_name,0.16666666666666666
mixtral-8x7b-32768,229291,"Love Lies - by Khalid, Normani",playlist_name,0.13333333333333333
mixtral-8x7b-32768,229291,Shape of You - by Ed Sheeran,playlist_name,0.16666666666666666
mixtral-8x7b-32768,243049,Castle on the Hill - by Ed Sheeran,playlist_name,0.3
mixtral-8x7b-32768,243049,Mask Off - by Future,playlist_name,0.3
mixtral-8x7b-32768,243049,Shape of You - by Ed Sheeran,playlist_name,-0.016666666666666663
mixtral-8x7b-32768,243049,XO Tour Llif3 - by Lil Uzi Vert,playlist_name,0.3833333333333333
mixtral-8x7b-32768,243398,Bad Guy - by Billie Eilish,playlist_name,0.16666666666666666
mixtral-8x7b-32768,243398,Bad Romance - by Lady Gaga,playlist_name,0.8999999999999999
mixtral-8x7b-32768,243398,Firework - by Katy Perry,playlist_name,0.2833333333333333
mixtral-8x7b-32768,243398,Shape of You - by Ed Sheeran,playlist_name,0.21666666666666667
mixtral-8x7b-32768,246489,Ain't No Rest For The Wicked - by Cage The Elephant,playlist_name,-0.016666666666666673
mixtral-8x7b-32768,246489,Come A Little Closer - by Cage The Elephant,playlist_name,0.19999999999999998
mixtral-8x7b-32768,246489,Storybook Love - by Mark Knopfler,playlist_name,0.16666666666666666
mixtral-8x7b-32768,246489,True Love Will Find You In The End - by Daniel Johnston,playlist_name,0.0
mixtral-8x7b-32768,260786,Hasta el Amanecer - by Nicky Jam,playlist_name,-0.18333333333333332
mixtral-8x7b-32768,260786,La Bicicleta (feat. Shakira) - by Carlos Vives,playlist_name,0.16666666666666666
mixtral-8x7b-32768,260786,Shape of You - by Ed Sheeran,playlist_name,2.0816681711721685e-17
mixtral-8x7b-32768,260786,Work - by Rihanna,playlist_name,0.0
mixtral-8x7b-32768,299136,Away We Go - by Hozier,playlist_name,0.16666666666666666
mixtral-8x7b-32768,299136,Escape - by Enrique Iglesias,playlist_name,0.3833333333333333
mixtral-8x7b-32768,299136,Stay - by Rihanna,playlist_name,0.4
mixtral-8x7b-32768,299136,Work Bitch - by Britney Spears,playlist_name,0.19999999999999998
mixtral-8x7b-32768,302147,Hurt - by Johnny Cash,playlist_name,0.6333333333333333
mixtral-8x7b-32768,302147,I Lived - by OneRepublic,playlist_name,0.21666666666666667
mixtral-8x7b-32768,302147,Safe and Sound - by Capital Cities,playlist_name,0.21666666666666667
mixtral-8x7b-32768,302147,Yesterday - by The Beatles,playlist_name,0.4833333333333333
mixtral-8x7b-32768,302573,Creep - by Radiohead,playlist_name,0.06666666666666665
mixtral-8x7b-32768,302573,I Want It That Way - by Backstreet Boys,playlist_name,0.25
mixtral-8x7b-32768,302573,No Scrubs - by TLC,playlist_name,0.7
mixtral-8x7b-32768,302573,Sabotage - by Beastie Boys,playlist_name,0.13333333333333333
mixtral-8x7b-32768,308573,Breathe Me - by Sia,playlist_name,0.43333333333333335
mixtral-8x7b-32768,308573,Eye of the Tiger - by Survivor,playlist_name,0.8166666666666665
mixtral-8x7b-32768,308573,Pump It - by Black Eyed Peas,playlist_name,0.31666666666666665
mixtral-8x7b-32768,308573,Someone Like You - by Adele,playlist_name,0.25
mixtral-8x7b-32768,316243,Call Me Maybe - by Carly Rae Jepsen,playlist_name,0.16666666666666666
mixtral-8x7b-32768,316243,Crooked Smile - by J. Cole feat. T-Pain,playlist_name,0.19999999999999998
mixtral-8x7b-32768,316243,Gold Digger - by Kanye West feat. Jamie Foxx,playlist_name,0.16666666666666666
mixtral-8x7b-32768,316243,Shape of You - by Ed Sheeran,playlist_name,0.4666666666666667
mixtral-8x7b-32768,319272,Adorn - by Miguel,playlist_name,0.3833333333333333
mixtral-8x7b-32768,319272,Counting Stars - by OneRepublic,playlist_name,0.19999999999999998
mixtral-8x7b-32768,319272,Love on Top - by Beyoncé,playlist_name,0.13333333333333333
mixtral-8x7b-32768,319272,Shape of You - by Ed Sheeran,playlist_name,0.4833333333333333
mixtral-8x7b-32768,320742,Bad Guy - by Billie Eilish,playlist_name,0.1333333333333333
mixtral-8x7b-32768,320742,Barracuda - by Heart,playlist_name,0.15
mixtral-8x7b-32768,320742,Sweet Child O' Mine - by Guns N' Roses,playlist_name,0.03333333333333333
mixtral-8x7b-32768,320742,Your Song - by Elton John,playlist_name,-0.05
mixtral-8x7b-32768,348766,Bad Guy - by Billie Eilish - by Billie Eilish,playlist_name,0.16666666666666666
mixtral-8x7b-32768,348766,Can't Help Falling in Love - by Elvis Presley - by Elvis Presley,playlist_name,0.15
mixtral-8x7b-32768,348766,Fly Me to the Moon - by Frank Sinatra - by Frank Sinatra,playlist_name,0.16666666666666666
mixtral-8x7b-32768,348766,Sicko Mode - by Travis Scott - by Travis Scott,playlist_name,0.16666666666666666
mixtral-8x7b-32768,373109,Cornerstone - by Hillsong Worship,playlist_name,0.06666666666666665
mixtral-8x7b-32768,373109,Great Are You Lord - by All Sons & Daughters,playlist_name,-0.016666666666666677
mixtral-8x7b-32768,373109,Happy - by Pharrell Williams,playlist_name,0.39999999999999997
mixtral-8x7b-32768,373109,Shape of You - by Ed Sheeran,playlist_name,-0.049999999999999996
mixtral-8x7b-32768,383203,Cake - by Trey Songz,playlist_name,0.19999999999999998
mixtral-8x7b-32768,383203,Dive In - by Trey Songz,playlist_name,0.26666666666666666
mixtral-8x7b-32768,383203,Love Faces - by Trey Songz,playlist_name,-0.1
mixtral-8x7b-32768,383203,Say Aah - by Trey Songz feat. Fabolous,playlist_name,0.11666666666666665
mixtral-8x7b-32768,389253,Blood Sweat & Tears - by BTS,playlist_name,0.44999999999999996
mixtral-8x7b-32768,389253,Chocolate - by The 1975,playlist_name,0.01666666666666667
mixtral-8x7b-32768,389253,Fire - by BTS,playlist_name,0.36666666666666664
mixtral-8x7b-32768,389253,Playing with Fire - by BLACKPINK,playlist_name,0.16666666666666666
mixtral-8x7b-32768,405780,Bad Guy - by Billie Eilish,playlist_name,0.0
mixtral-8x7b-32768,405780,Bohemian Rhapsody - by Queen,playlist_name,0.3666666666666667
mixtral-8x7b-32768,405780,Fame & Fortune - by Flight of the Conchords,playlist_name,0.16666666666666666
mixtral-8x7b-32768,405780,Tribute - by Tenacious D,playlist_name,0.04999999999999999
mixtral-8x7b-32768,448671,I Gotta Feeling - by The Black Eyed Peas,playlist_name,0.4833333333333333
mixtral-8x7b-32768,448671,Low - by Flo Rida ft. T-Pain,playlist_name,0.25
mixtral-8x7b-32768,448671,Shape of You - by Ed Sheeran,playlist_name,0.5333333333333333
mixtral-8x7b-32768,448671,Sicko Mode - by Travis Scott,playlist_name,0.6166666666666666
mixtral-8x7b-32768,451625,Happy - by Pharrell Williams,playlist_name,0.21666666666666667
mixtral-8x7b-32768,451625,Sad! - by XXXTENTACION,playlist_name,0.19999999999999998
mixtral-8x7b-32768,451625,"Vibe - by Vigiland, Regard, Trevor Guthrie",playlist_name,0.16666666666666666
mixtral-8x7b-32768,451625,"Zeze - by Kodak Black, Travis Scott, Offset",playlist_name,0.16666666666666666
mixtral-8x7b-32768,465681,Bad Guy - by Billie Eilish - by Billie Eilish,playlist_name,0.16666666666666666
mixtral-8x7b-32768,465681,Enter Sandman - by Metallica - by Metallica,playlist_name,0.16666666666666666
mixtral-8x7b-32768,465681,Garden Song - by Phoebe Bridgers - by Phoebe Bridgers,playlist_name,0.16666666666666666
mixtral-8x7b-32768,465681,Peace Be Still - by Alison Krauss - by Alison Krauss,playlist_name,0.23333333333333334
mixtral-8x7b-32768,466479,Highway to Hell - by AC/DC,playlist_name,0.43333333333333335
mixtral-8x7b-32768,466479,I'm a Believer - by The Monkees,playlist_name,0.4833333333333333
mixtral-8x7b-32768,466479,Sympathy for the Devil - by The Rolling Stones,playlist_name,0.5
mixtral-8x7b-32768,466479,What a Wonderful World - by Louis Armstrong,playlist_name,0.3333333333333333
mixtral-8x7b-32768,469670,I Want to Hold Your Hand - by The Beatles - by The Beatles,playlist_name,0.19999999999999998
mixtral-8x7b-32768,469670,Imaginary Diseases - by The Fall - by The Fall,playlist_name,0.16666666666666666
mixtral-8x7b-32768,469670,Love Shack - by The B-52's - by The B-52's,playlist_name,0.16666666666666666
mixtral-8x7b-32768,469670,Voodoo Child (Slight Return) - by Jimi Hendrix - by Jimi Hendrix,playlist_name,0.43333333333333335
mixtral-8x7b-32768,470780,Gin and Juice - by Snoop Dogg,playlist_name,0.15
mixtral-8x7b-32768,470780,Hotline Bling - by Drake,playlist_name,0.19999999999999998
mixtral-8x7b-32768,470780,Location - by Khalid,playlist_name,0.23333333333333334
mixtral-8x7b-32768,470780,X - by Nelly Furtado,playlist_name,0.16666666666666666
mixtral-8x7b-32768,499822,Before He Cheats - by Carrie Underwood,playlist_name,0.18333333333333332
mixtral-8x7b-32768,499822,Drink In My Hand - by Eric Church,playlist_name,-0.15
mixtral-8x7b-32768,499822,Homegrown - by Zac Brown Band,playlist_name,0.16666666666666666
mixtral-8x7b-32768,499822,Working Man - by Garth Brooks,playlist_name,0.16666666666666666
mixtral-8x7b-32768,503111,Cocoon - by Catfish and the Bottlemen,playlist_name,0.13333333333333333
mixtral-8x7b-32768,503111,Halo - by Beyoncé,playlist_name,0.16666666666666666
mixtral-8x7b-32768,503111,Longshot - by Catfish and the Bottlemen,playlist_name,0.16666666666666666
mixtral-8x7b-32768,503111,Shape of You - by Ed Sheeran,playlist_name,0.16666666666666666
mixtral-8x7b-32768,514877,Comfortably Numb - by Pink Floyd,playlist_name,-0.016666666666666663
mixtral-8x7b-32768,514877,Hotel California - by The Eagles,playlist_name,0.3333333333333333
mixtral-8x7b-32768,514877,Smells Like Teen Spirit - by Nirvana,playlist_name,0.3833333333333333
mixtral-8x7b-32768,514877,Sweet Child O' Mine - by Guns N' Roses,playlist_name,0.05
mixtral-8x7b-32768,517612,No Scrubs - by TLC,playlist_name,0.2333333333333333
mixtral-8x7b-32768,517612,Shape of You - by Ed Sheeran,playlist_name,0.43333333333333335
mixtral-8x7b-32768,517612,Tearin' Up My Heart - by *NSYNC,playlist_name,-0.01666666666666667
mixtral-8x7b-32768,517612,Wrecking Ball - by Miley Cyrus,playlist_name,-0.03333333333333333
mixtral-8x7b-32768,518425,Bad Guy - by Billie Eilish,playlist_name,0.21666666666666667
mixtral-8x7b-32768,518425,Esta Tarde Vi Llover - by Armando Manzanero,playlist_name,0.16666666666666666
mixtral-8x7b-32768,518425,Shape of You - by Ed Sheeran,playlist_name,0.08333333333333333
mixtral-8x7b-32768,518425,Tengo Ganas - by Marco Antonio Muñiz,playlist_name,0.18333333333333332
mixtral-8x7b-32768,523577,Bodies - by The xx,playlist_name,0.16666666666666666
mixtral-8x7b-32768,523577,Daylight - by Matt and Kim,playlist_name,0.16666666666666666
mixtral-8x7b-32768,523577,Enter Sandman - by Metallica,playlist_name,0.2666666666666666
mixtral-8x7b-32768,523577,Sunkissed - by The Wombats,playlist_name,0.16666666666666666
mixtral-8x7b-32768,533893,Fast Cars - by Travis Scott,playlist_name,0.3833333333333333
mixtral-8x7b-32768,533893,I Will Survive - by Gloria Gaynor,playlist_name,0.16666666666666666
mixtral-8x7b-32768,533893,Roads Untraveled - by Linkin Park,playlist_name,0.21666666666666667
mixtral-8x7b-32768,533893,Someone Like You - by Adele,playlist_name,-0.016666666666666663
mixtral-8x7b-32768,541281,California Gurls - by Katy Perry,playlist_name,0.26666666666666666
mixtral-8x7b-32768,541281,Cosy in Brooklyn - by Moss Kena,playlist_name,0.16666666666666666
mixtral-8x7b-32768,541281,Sweater Weather - by The Neighbourhood,playlist_name,0.7833333333333332
mixtral-8x7b-32768,541281,Work From Home - by Fifth Harmony,playlist_name,0.21666666666666667
mixtral-8x7b-32768,543542,Bloodbuzz Ohio - by The National,playlist_name,0.016666666666666666
mixtral-8x7b-32768,543542,Mr. Brightside - by The Killers,playlist_name,0.11666666666666665
mixtral-8x7b-32768,543542,Prayer of the Refugee - by Rise Against,playlist_name,0.05000000000000001
mixtral-8x7b-32768,543542,Santeria - by Sublime,playlist_name,0.016666666666666666
mixtral-8x7b-32768,553023,Caring is Creepy - by The Shins,playlist_name,0.15
mixtral-8x7b-32768,553023,Enter Sandman - by Metallica,playlist_name,0.8166666666666665
mixtral-8x7b-32768,553023,Nobody Speak - by DJ Shadow,playlist_name,0.21666666666666667
mixtral-8x7b-32768,553023,Pump It - by Black Eyed Peas,playlist_name,0.41666666666666663
mixtral-8x7b-32768,560540,All of Me - by John Legend - by John Legend,playlist_name,0.16666666666666666
mixtral-8x7b-32768,560540,Happy - by Pharrell Williams - by Pharrell Williams,playlist_name,0.19999999999999998
mixtral-8x7b-32768,560540,Nuthin' but a 'G' Thang - Instrumental Version - by Dr. Dre,playlist_name,0.16666666666666666
mixtral-8x7b-32768,560540,Still D.R.E. - Instrumental Version - by Dr. Dre,playlist_name,0.16666666666666666
mixtral-8x7b-32768,579339,Broken - by Seether,playlist_name,0.09999999999999999
mixtral-8x7b-32768,579339,Hey Jude - by The Beatles,playlist_name,0.16666666666666666
mixtral-8x7b-32768,579339,Remedy - by Taproot,playlist_name,0.13333333333333333
mixtral-8x7b-32768,579339,Wonderwall - by Oasis,playlist_name,-0.05
mixtral-8x7b-32768,602692,"Bailando - by Enrique Iglesias, Descemer Bueno, Gente de Zona",playlist_name,0.3
mixtral-8x7b-32768,602692,"Closer - by The Chainsmokers, Halsey",playlist_name,0.16666666666666666
mixtral-8x7b-32768,602692,Reggaetón Lento - by CNCO,playlist_name,0.06666666666666665
mixtral-8x7b-32768,602692,Shape of You - by Ed Sheeran,playlist_name,0.09999999999999998
mixtral-8x7b-32768,604424,Cómo Olvidar - by Xtreme,playlist_name,0.16666666666666666
mixtral-8x7b-32768,604424,Obsesionado - by Aventura,playlist_name,0.06666666666666665
mixtral-8x7b-32768,604424,Shape of You - by Ed Sheeran,playlist_name,0.44999999999999996
mixtral-8x7b-32768,604424,Work - by Rihanna ft. Drake,playlist_name,0.16666666666666666
mixtral-8x7b-32768,611405,Bodak Yellow - by Cardi B,playlist_name,0.23333333333333334
mixtral-8x7b-32768,611405,Enter Sandman - by Metallica,playlist_name,0.31666666666666665
mixtral-8x7b-32768,611405,"Happier - by Marshmello, Bastille",playlist_name,0.19999999999999998
mixtral-8x7b-32768,611405,Work Song - by Hozier,playlist_name,0.11666666666666665
mixtral-8x7b-32768,625525,Attention - by Charlie Puth - by N/A,playlist_name,0.16666666666666666
mixtral-8x7b-32768,625525,Hotline Bling - by Drake - by N/A,playlist_name,0.16666666666666666
mixtral-8x7b-32768,625525,Rollin' - by Calvin Harris - by Featuring Khalid & Future,playlist_name,0.16666666666666666
mixtral-8x7b-32768,625525,Work - by Rihanna - by Featuring Drake,playlist_name,0.16666666666666666
mixtral-8x7b-32768,645145,Bad Guy - by Billie Eilish,playlist_name,0.19999999999999998
mixtral-8x7b-32768,645145,Lonely Boy - by The Black Keys,playlist_name,0.16666666666666666
mixtral-8x7b-32768,645145,Shake It Out - by Florence + The Machine,playlist_name,0.21666666666666667
mixtral-8x7b-32768,645145,"Uptown Funk - by Mark Ronson, Bruno Mars",playlist_name,0.18333333333333332
mixtral-8x7b-32768,648591,I Will Always Love You - by Whitney Houston,playlist_name,0.25
mixtral-8x7b-32768,648591,Paint It Black - by The Rolling Stones,playlist_name,0.16666666666666666
mixtral-8x7b-32768,648591,Should I Stay or Should I Go - by The Clash,playlist_name,0.18333333333333332
mixtral-8x7b-32768,648591,Someone Like You - by Adele,playlist_name,0.25
mixtral-8x7b-32768,651504,Breathe Me - by Sia,playlist_name,0.23333333333333334
mixtral-8x7b-32768,651504,Enter Sandman - by Metallica,playlist_name,0.7999999999999999
mixtral-8x7b-32768,651504,Holocene - by Bon Iver,playlist_name,0.36666666666666664
mixtral-8x7b-32768,651504,Pump It - by Black Eyed Peas,playlist_name,0.26666666666666666
mixtral-8x7b-32768,656595,Bad Guy - by Billie Eilish,playlist_name,0.7666666666666666
mixtral-8x7b-32768,656595,Groove Is in the Heart - by Deee-Lite,playlist_name,0.21666666666666667
mixtral-8x7b-32768,656595,I Want You Back - by The Jackson 5,playlist_name,0.16666666666666666
mixtral-8x7b-32768,656595,Work It - by Missy Elliott,playlist_name,0.3333333333333333
mixtral-8x7b-32768,659472,Bad Guy - by Billie Eilish,playlist_name,0.7
mixtral-8x7b-32768,659472,Don't Stop Believin' - by Journey,playlist_name,0.23333333333333334
mixtral-8x7b-32768,659472,I Wanna Dance With Somebody (Who Loves Me) - by Whitney Houston,playlist_name,0.18333333333333332
mixtral-8x7b-32768,659472,Sicko Mode - by Travis Scott,playlist_name,0.23333333333333334
mixtral-8x7b-32768,689590,God's Plan - by Drake,playlist_name,0.2833333333333333
mixtral-8x7b-32768,689590,"Mona Lisa - by Lil Wayne, Kendrick Lamar",playlist_name,0.16666666666666666
mixtral-8x7b-32768,689590,"Mood - by 24kGoldn, Iann Dior",playlist_name,0.16666666666666666
mixtral-8x7b-32768,689590,Sicko Mode - by Travis Scott,playlist_name,0.19999999999999998
mixtral-8x7b-32768,693751,Good Life - by OneRepublic,playlist_name,0.41666666666666663
mixtral-8x7b-32768,693751,Hurt - by Johnny Cash,playlist_name,0.5333333333333333
mixtral-8x7b-32768,693751,On Top of the World - by Imagine Dragons,playlist_name,0.41666666666666663
mixtral-8x7b-32768,693751,Zombie - by The Cranberries,playlist_name,0.35
mixtral-8x7b-32768,699107,Bohemian Rhapsody - by Queen,playlist_name,0.31666666666666665
mixtral-8x7b-32768,699107,Gangnam Style - by PSY,playlist_name,0.18333333333333332
mixtral-8x7b-32768,699107,TiK ToK - by Kesha,playlist_name,0.11666666666666665
mixtral-8x7b-32768,699107,Work From Home - by Fifth Harmony ft. Ty Dolla $ign,playlist_name,0.16666666666666666
mixtral-8x7b-32768,701065,Love Story - by Taylor Swift,playlist_name,0.16666666666666666
mixtral-8x7b-32768,701065,Pump It Up - by Black Eyed Peas,playlist_name,0.19999999999999998
mixtral-8x7b-32768,701065,Shape of You - by Ed Sheeran,playlist_name,-0.033333333333333326
mixtral-8x7b-32768,701065,"Tremor - by DJ Snake, Sebastian Ingrosso",playlist_name,0.16666666666666666
mixtral-8x7b-32768,727748,Bodies - by Drowning Pool,playlist_name,0.31666666666666665
mixtral-8x7b-32768,727748,Someone Like You - by Adele,playlist_name,0.16666666666666666
mixtral-8x7b-32768,727748,Toxicity - by System Of A Down,playlist_name,0.23333333333333334
mixtral-8x7b-32768,727748,Yesterday - by The Beatles,playlist_name,0.6
